"Date(UTC)","UnixTimeStamp","Supply","MarketCap","Price"
"5/20/2021","1621468800","115957427.71875","321531.39387565875","2,772.84"
"5/21/2021","1621555200","115970808.46875","282488.653516689375","2,435.86"
"5/22/2021","1621641600","115984316.71875","266419.4550324703125","2,297.03"
"5/23/2021","1621728000","115997774.03125","243429.4486487603125","2,098.57"
"5/24/2021","1621814400","116011279.59375","307287.1970495371875","2,648.77"
"5/25/2021","1621900800","116024591.09375","314135.4201404171875","2,707.49"
"5/26/2021","1621987200","116037982.40625","335226.768892711875","2,888.94"
"5/27/2021","1622073600","116051361.84375","318268.5388292475","2,742.48"
"5/28/2021","1622160000","116064851.53125","279990.20523992625","2,412.36"
"5/29/2021","1622246400","116078377.84375","264493.870187211875","2,278.58"
"5/30/2021","1622332800","116091813.46875","277100.7104866940625","2,386.91"
"5/31/2021","1622419200","116105204.53125","314340.908643815625","2,707.38"
"6/1/2021","1622505600","116118666.40625","305883.2746073359375","2,634.23"
"6/2/2021","1622592000","116132236.96875","314314.22200066125","2,706.52"
"6/3/2021","1622678400","116145611.71875","331713.0285248671875","2,856.01"
"6/4/2021","1622764800","116159222.96875","312604.2160768109375","2,691.17"
"6/5/2021","1622851200","116172579.46875","305506.00258374","2,629.76"
"6/6/2021","1622937600","116186167.65625","314979.5386544171875","2,710.99"
"6/7/2021","1623024000","116199570.90625","301319.431308415","2,593.12"
"6/8/2021","1623110400","116213049.15625","291605.2693343371875","2,509.23"
"6/9/2021","1623196800","116226463.03125","303425.4534479025","2,610.64"
"6/10/2021","1623283200","116239838.46875","287293.73516582375","2,471.56"
"6/11/2021","1623369600","116253287.53125","273786.9549319715625","2,355.09"
"6/12/2021","1623456000","116266684.65625","275507.861295143125","2,369.62"
"6/13/2021","1623542400","116280119.90625","291828.216928715625","2,509.70"
"6/14/2021","1623628800","116293617.90625","300284.07666808625","2,582.12"
"6/15/2021","1623715200","116307193.78125","295838.9781019875","2,543.60"
"6/16/2021","1623801600","116320520.65625","275412.096757803125","2,367.70"
"6/17/2021","1623888000","116334034.65625","275980.3937553684375","2,372.31"
"6/18/2021","1623974400","116347333.59375","259869.9138949921875","2,233.57"
"6/19/2021","1624060800","116360791.34375","252108.4541332821875","2,166.61"
"6/20/2021","1624147200","116374246.78125","261097.2600784125","2,243.60"
"6/21/2021","1624233600","116387448.03125","219726.6992637165625","1,887.89"
"6/22/2021","1624320000","116400934.03125","218930.3687539959375","1,880.83"
"6/23/2021","1624406400","116414346.28125","229097.6127641859375","1,967.95"
"6/24/2021","1624492800","116427680.53125","231575.8208534615625","1,989.01"
"6/25/2021","1624579200","116440859.71875","210789.3951230615625","1,810.27"
"6/26/2021","1624665600","116454273.03125","213220.786663836875","1,830.94"
"6/27/2021","1624752000","116467708.40625","230993.9001133678125","1,983.33"
"6/28/2021","1624838400","116481234.28125","242723.59599526875","2,083.80"
"6/29/2021","1624924800","116494588.09375","252281.8449217059375","2,165.61"
"6/30/2021","1625011200","116508045.40625","265188.622470981875","2,276.14"
"7/1/2021","1625097600","116521283.78125","245777.1786669528125","2,109.29"
"7/2/2021","1625184000","116534708.28125","251208.0439064765625","2,155.65"
"7/3/2021","1625270400","116548041.84375","259573.467833563125","2,227.18"
"7/4/2021","1625356800","116561494.40625","270803.8231092084375","2,323.27"
"7/5/2021","1625443200","116574911.53125","256081.2739098121875","2,196.71"
"7/6/2021","1625529600","116588371.03125","270791.6482083121875","2,322.63"
"7/7/2021","1625616000","116601750.84375","270180.24891507","2,317.12"
"7/8/2021","1625702400","116615206.71875","246584.0207588640625","2,114.51"
"7/9/2021","1625788800","116628534.78125","250246.3482240846875","2,145.67"
"7/10/2021","1625875200","116641986.53125","246169.4133146071875","2,110.47"
"7/11/2021","1625961600","116655330.15625","249694.9014329453125","2,140.45"
"7/12/2021","1626048000","116668583.59375","237173.2302160625","2,032.88"
"7/13/2021","1626134400","116681762.78125","226433.7956709215625","1,940.61"
"7/14/2021","1626220800","116695129.40625","232715.760964531875","1,994.22"
"7/15/2021","1626307200","116708552.96875","223866.8450480671875","1,918.17"
"7/16/2021","1626393600","116721807.84375","219092.6694131109375","1,877.05"
"7/17/2021","1626480000","116735021.34375","221791.87115227125","1,899.96"
"7/18/2021","1626566400","116748332.65625","220883.17545231875","1,891.96"
"7/19/2021","1626652800","116761665.03125","212342.76402583125","1,818.60"
"7/20/2021","1626739200","116774881.84375","208620.66191149625","1,786.52"
"7/21/2021","1626825600","116788309.59375","232990.341873339375","1,994.98"
"7/22/2021","1626912000","116801657.65625","236492.988322915625","2,024.74"
"7/23/2021","1626998400","116814891.03125","248298.2279292940625","2,125.57"
"7/24/2021","1627084800","116828333.59375","255384.400669265625","2,185.98"
"7/25/2021","1627171200","116841649.46875","256390.305095256875","2,194.34"
"7/26/2021","1627257600","116854859.84375","260430.9204879703125","2,228.67"
"7/27/2021","1627344000","116867966.78125","269027.722171101875","2,301.98"
"7/28/2021","1627430400","116881086.53125","268957.40583879","2,301.12"
"7/29/2021","1627516800","116894285.96875","278587.13809216375","2,383.24"
"7/30/2021","1627603200","116907382.96875","288850.08554386875","2,470.76"
"7/31/2021","1627689600","116920520.03125","296013.5265891171875","2,531.75"
"8/1/2021","1627776000","116933639.84375","298930.3262329609375","2,556.41"
"8/2/2021","1627862400","116946940.28125","305049.07690722375","2,608.44"
"8/3/2021","1627948800","116960139.34375","293360.5911033871875","2,508.21"
"8/4/2021","1628035200","116973327.53125","318836.53831847875","2,725.72"
"8/5/2021","1628121600","116986560.46875","330981.8864750015625","2,829.23"
"8/6/2021","1628208000","116999992.90625","338406.09948232125","2,892.36"
"8/7/2021","1628294400","117013576.78125","370047.2456203284375","3,162.43"
"8/8/2021","1628380800","117027089.15625","352690.3899446484375","3,013.75"
"8/9/2021","1628467200","117040638.59375","370426.598710903125","3,164.94"
"8/10/2021","1628553600","117054187.09375","367745.6279668215625","3,141.67"
"8/11/2021","1628640000","117067500.65625","370897.9382791575","3,168.24"
"8/12/2021","1628726400","117081067.59375","356779.9664677584375","3,047.29"
"8/13/2021","1628812800","117094560.34375","389252.763168314375","3,324.26"
"8/14/2021","1628899200","117108095.53125","382558.1867528896875","3,266.71"
"8/15/2021","1628985600","117121419.40625","387803.0742244225","3,311.12"
"8/16/2021","1629072000","117134949.78125","368697.4819799559375","3,147.63"
"8/17/2021","1629158400","117148545.78125","352846.73395129375","3,011.96"
"8/18/2021","1629244800","117161894.09375","353069.7110893975","3,013.52"
"8/19/2021","1629331200","117175624.40625","373173.898071560625","3,184.74"
"8/20/2021","1629417600","117189102.90625","385141.986701390625","3,286.50"
"8/21/2021","1629504000","117202518.96875","378164.4756793790625","3,226.59"
"8/22/2021","1629590400","117216081.21875","379973.5096827609375","3,241.65"
"8/23/2021","1629676800","117229477.65625","389519.5577031984375","3,322.71"
"8/24/2021","1629763200","117243045.96875","371961.7703490771875","3,172.57"
"8/25/2021","1629849600","117256555.15625","378605.000681809375","3,228.86"
"8/26/2021","1629936000","117270085.96875","362789.083354644375","3,093.62"
"8/27/2021","1630022400","117283537.84375","384205.6231162053125","3,275.87"
"8/28/2021","1630108800","117296975.09375","380837.472794885625","3,246.78"
"8/29/2021","1630195200","117310482.78125","378361.500114365625","3,225.30"
"8/30/2021","1630281600","117323962.90625","378775.721284311875","3,228.46"
"8/31/2021","1630368000","117337460.71875","403074.1249372284375","3,435.17"
"9/1/2021","1630454400","117350940.65625","449357.874942099375","3,829.18"
"9/2/2021","1630540800","117364563.90625","444541.758707703125","3,787.70"
"9/3/2021","1630627200","117378069.59375","462444.9448047603125","3,939.79"
"9/4/2021","1630713600","117391477.96875","456301.8487793109375","3,887.01"
"9/5/2021","1630800000","117405094.71875","464023.6780097571875","3,952.33"
"9/6/2021","1630886400","117418595.53125","461267.2106849625","3,928.40"
"9/7/2021","1630972800","117432043.21875","403200.57175071375","3,433.48"
"9/8/2021","1631059200","117445587.96875","411023.1497583546875","3,499.69"
"9/9/2021","1631145600","117459099.46875","402208.1467648725","3,424.24"
"9/10/2021","1631232000","117472577.71875","377017.6656563334375","3,209.41"
"9/11/2021","1631318400","117485972.90625","383759.7064801621875","3,266.43"
"9/12/2021","1631404800","117499559.09375","400123.59857312875","3,405.32"
"9/13/2021","1631491200","117512947.28125","386077.03699781875","3,285.40"
"9/14/2021","1631577600","117526393.65625","403826.5649225578125","3,436.05"
"9/15/2021","1631664000","117539903.90625","424932.611399953125","3,615.22"
"9/16/2021","1631750400","117553455.84375","419578.847804863125","3,569.26"
"9/17/2021","1631836800","117566959.40625","399588.932969150625","3,398.82"
"9/18/2021","1631923200","117580421.28125","403978.1082212675","3,435.76"
"9/19/2021","1632009600","117593955.46875","391452.6386621484375","3,328.85"
"9/20/2021","1632096000","117607420.84375","348883.5900071928125","2,966.51"
"9/21/2021","1632182400","117620990.46875","324657.45789184375","2,760.20"
"9/22/2021","1632268800","117634436.34375","362182.313370045","3,078.88"
"9/23/2021","1632355200","117647809.15625","371134.131720489375","3,154.62"
"9/24/2021","1632441600","117661258.40625","344848.675812541875","2,930.86"
"9/25/2021","1632528000","117674979.65625","344239.324987614375","2,925.34"
"9/26/2021","1632614400","117688330.28125","360621.7585311090625","3,064.21"
"9/27/2021","1632700800","117701813.15625","344599.1294319478125","2,927.73"
"9/28/2021","1632787200","117715123.15625","330478.1453537825","2,807.44"
"9/29/2021","1632873600","117728602.59375","335628.9412764440625","2,850.87"
"9/30/2021","1632960000","117741904.78125","353323.4401247184375","3,000.83"
"10/1/2021","1633046400","117755483.71875","389844.8370638053125","3,310.63"
"10/2/2021","1633132800","117768861.09375","399175.19930004375","3,389.48"
"10/3/2021","1633219200","117782206.15625","402831.634563236875","3,420.14"
"10/4/2021","1633305600","117795545.78125","398679.024696640625","3,384.50"
"10/5/2021","1633392000","117808965.84375","414226.9267135509375","3,516.09"
"10/6/2021","1633478400","117822463.15625","421342.5540438025","3,576.08"
"10/7/2021","1633564800","117835710.65625","422818.09697675625","3,588.20"
"10/8/2021","1633651200","117849184.15625","419877.78727925375","3,562.84"
"10/9/2021","1633737600","117862510.90625","421523.4840051125","3,576.40"
"10/10/2021","1633824000","117875894.03125","402721.8131988253125","3,416.49"
"10/11/2021","1633910400","117889315.15625","417816.237417871875","3,544.14"
"10/12/2021","1633996800","117902663.28125","411552.2154761640625","3,490.61"
"10/13/2021","1634083200","117915960.84375","425387.7245418703125","3,607.55"
"10/14/2021","1634169600","117929321.78125","447097.1826167284375","3,791.23"
"10/15/2021","1634256000","117942650.78125","456221.0440460","3,868.16"
"10/16/2021","1634342400","117956178.84375","451726.1620618134375","3,829.61"
"10/17/2021","1634428800","117969656.09375","453789.157309584375","3,846.66"
"10/18/2021","1634515200","117982942.71875","441980.621036418125","3,746.14"
"10/19/2021","1634601600","117996400.53125","457525.1432398953125","3,877.45"
"10/20/2021","1634688000","118009756.53125","491214.4314637628125","4,162.49"
"10/21/2021","1634774400","118023273.53125","479500.23477182125","4,062.76"
"10/22/2021","1634860800","118036774.59375","468836.1668476453125","3,971.95"
"10/23/2021","1634947200","118050113.53125","492146.20130724","4,168.96"
"10/24/2021","1635033600","118063473.40625","481944.543522185","4,082.08"
"10/25/2021","1635120000","118076948.34375","498315.422017194375","4,220.26"
"10/26/2021","1635206400","118090386.96875","487707.3936615890625","4,129.95"
"10/27/2021","1635292800","118103722.53125","463475.6193666096875","3,924.31"
"10/28/2021","1635379200","118117154.71875","506512.345208038125","4,288.22"
"10/29/2021","1635465600","118130535.46875","521829.82737965625","4,417.40"
"10/30/2021","1635552000","118143923.34375","510847.235902974375","4,323.94"
"10/31/2021","1635638400","118157220.65625","506906.292337378125","4,290.10"
"11/1/2021","1635724800","118170738.84375","510827.2881663740625","4,322.79"
"11/2/2021","1635811200","118184089.15625","542837.2491080296875","4,593.15"
"11/3/2021","1635897600","118197535.15625","544228.7308734375","4,604.40"
"11/4/2021","1635984000","118210710.34375","536320.8107224903125","4,536.99"
"11/5/2021","1636070400","118224186.96875","529654.9977968271875","4,480.09"
"11/6/2021","1636156800","118237479.53125","534600.1223273890625","4,521.41"
"11/7/2021","1636243200","118251008.84375","545980.2804627434375","4,617.13"
"11/8/2021","1636329600","118264333.40625","568966.1600874665625","4,810.97"
"11/9/2021","1636416000","118277658.09375","559698.1575356915625","4,732.07"
"11/10/2021","1636502400","118291069.15625","548040.157579523125","4,632.98"
"11/11/2021","1636588800","118304421.15625","558713.92370619875","4,722.68"
"11/12/2021","1636675200","118317815.03125","552390.383036396875","4,668.70"
"11/13/2021","1636761600","118331000.53125","549723.22930799625","4,645.64"
"11/14/2021","1636848000","118344239.40625","547637.967852421875","4,627.50"
"11/15/2021","1636934400","118357467.03125","539873.382967003125","4,561.38"
"11/16/2021","1637020800","118370622.21875","498356.891428048125","4,210.14"
"11/17/2021","1637107200","118384032.21875","507837.9022103828125","4,289.75"
"11/18/2021","1637193600","118397321.84375","473372.6202760259375","3,998.17"
"11/19/2021","1637280000","118410403.65625","509078.2961272059375","4,299.27"
"11/20/2021","1637366400","118423584.15625","522925.38903043625","4,415.72"
"11/21/2021","1637452800","118436812.84375","505086.8164215846875","4,264.61"
"11/22/2021","1637539200","118450164.59375","484515.660264150625","4,090.46"
"11/23/2021","1637625600","118463427.84375","514269.8790524521875","4,341.17"
"11/24/2021","1637712000","118476616.34375","506127.36595584625","4,271.96"
"11/25/2021","1637798400","118489878.53125","536024.51249966875","4,523.80"
"11/26/2021","1637884800","118502983.96875","479054.2378428703125","4,042.55"
"11/27/2021","1637971200","118516406.40625","485952.821187546875","4,100.30"
"11/28/2021","1638057600","118529600.53125","509430.74071527","4,297.92"
"11/29/2021","1638144000","118542733.53125","527336.1646864303125","4,448.49"
"11/30/2021","1638230400","118555943.84375","550381.742581348125","4,642.38"
"12/1/2021","1638316800","118569016.03125","543113.6777622628125","4,580.57"
"12/2/2021","1638403200","118582098.96875","535374.4604241125","4,514.80"
"12/3/2021","1638489600","118595277.78125","500391.42744798375","4,219.32"
"12/4/2021","1638576000","118608240.15625","489171.220546815625","4,124.26"
"12/5/2021","1638662400","118621412.34375","498339.2291832046875","4,201.09"
"12/6/2021","1638748800","118634555.59375","516910.9265964196875","4,357.17"
"12/7/2021","1638835200","118647662.15625","511335.829594790625","4,309.70"
"12/8/2021","1638921600","118660718.59375","526851.217341878125","4,439.98"
"12/9/2021","1639008000","118673896.65625","487977.5691387675","4,111.92"
"12/10/2021","1639094400","118687388.09375","463176.3451619784375","3,902.49"
"12/11/2021","1639180800","118700989.65625","485330.36238771625","4,088.68"
"12/12/2021","1639267200","118714659.21875","490921.9174138890625","4,135.31"
"12/13/2021","1639353600","118728228.34375","449395.84253936125","3,785.08"
"12/14/2021","1639440000","118741706.84375","458601.845337794375","3,862.18"
"12/15/2021","1639526400","118755263.28125","477418.7218906484375","4,020.19"
"12/16/2021","1639612800","118768648.40625","469971.1048029834375","3,957.03"
"12/17/2021","1639699200","118782233.96875","460443.8882894434375","3,876.37"
"12/18/2021","1639785600","118795890.53125","470664.56644919125","3,961.96"
"12/19/2021","1639872000","118809398.90625","466273.4264775234375","3,924.55"
"12/20/2021","1639958400","118823201.65625","468825.2597588503125","3,945.57"
"12/21/2021","1640044800","118836720.03125","477450.290069553125","4,017.70"
"12/22/2021","1640131200","118850240.78125","473344.853959484375","3,982.70"
"12/23/2021","1640217600","118863746.09375","488809.3262486328125","4,112.35"
"12/24/2021","1640304000","118877300.84375","481199.8597663903125","4,047.87"
"12/25/2021","1640390400","118890867.53125","488552.2974027890625","4,109.25"
"12/26/2021","1640476800","118904469.46875","483161.1774180975","4,063.44"
"12/27/2021","1640563200","118918091.96875","480175.7960178565625","4,037.87"
"12/28/2021","1640649600","118931613.65625","451171.833669530625","3,793.54"
"12/29/2021","1640736000","118945236.09375","431689.1348074078125","3,629.31"
"12/30/2021","1640822400","118958776.90625","441346.57902434","3,710.08"
"12/31/2021","1640908800","118972199.28125","437316.8203960259375","3,675.79"
"1/1/2022","1640995200","118985889.15625","448188.908120413125","3,766.74"
"1/2/2022","1641081600","118999592.28125","455877.91806208625","3,830.92"
"1/3/2022","1641168000","119013221.84375","448103.82235721375","3,765.16"
"1/4/2022","1641254400","119026869.65625","450596.4496515759375","3,785.67"
"1/5/2022","1641340800","119040396.78125","421018.5041240215625","3,536.77"
"1/6/2022","1641427200","119053810.15625","405554.4232210625","3,406.48"
"1/7/2022","1641513600","119067240.96875","380594.8637393803125","3,196.47"
"1/8/2022","1641600000","119080962.28125","366865.8194056978125","3,080.81"
"1/9/2022","1641686400","119094578.15625","375246.7696920571875","3,150.83"
"1/10/2022","1641772800","119108061.65625","367291.147568145","3,083.68"
"1/11/2022","1641859200","119121747.15625","385992.57974534","3,240.32"
"1/12/2022","1641945600","119135329.15625","401847.0393039059375","3,373.03"
"1/13/2022","1642032000","119148893.71875","386311.692148554375","3,242.26"
"1/14/2022","1642118400","119162375.09375","394386.946352780625","3,309.66"
"1/15/2022","1642204800","119175983.96875","396692.7555179003125","3,328.63"
"1/16/2022","1642291200","119189593.40625","399238.6539695090625","3,349.61"
"1/17/2022","1642377600","119203141.03125","382749.365537240625","3,210.90"
"1/18/2022","1642464000","119216735.65625","376903.709777234375","3,161.50"
"1/19/2022","1642550400","119230309.21875","367799.273271815625","3,084.78"
"1/20/2022","1642636800","119243905.03125","358021.4777829759375","3,002.43"
"1/21/2022","1642723200","119257357.71875","306442.5138205228125","2,569.59"
"1/22/2022","1642809600","119271150.28125","287709.4468429396875","2,412.23"
"1/23/2022","1642896000","119284631.84375","303173.820294075","2,541.60"
"1/24/2022","1642982400","119298231.90625","291358.4928376771875","2,442.27"
"1/25/2022","1643068800","119311806.78125","293465.2855495015625","2,459.65"
"1/26/2022","1643155200","119325315.78125","294033.0903760515625","2,464.13"
"1/27/2022","1643241600","119338904.59375","289495.8949306565625","2,425.83"
"1/28/2022","1643328000","119352434.15625","303994.2303689934375","2,547.03"
"1/29/2022","1643414400","119365958.15625","310721.525676534375","2,603.10"
"1/30/2022","1643500800","119379637.84375","310773.84842036375","2,603.24"
"1/31/2022","1643587200","119393137.65625","321064.862196928125","2,689.14"
"2/1/2022","1643673600","119406726.90625","333162.6790774734375","2,790.15"
"2/2/2022","1643760000","119420261.78125","320178.8580643271875","2,681.11"
"2/3/2022","1643846400","119433746.59375","322134.312637730625","2,697.18"
"2/4/2022","1643932800","119447511.34375","358005.692049260625","2,997.18"
"2/5/2022","1644019200","119460958.21875","360205.848878668125","3,015.26"
"2/6/2022","1644105600","119474635.03125","365315.2020423525","3,057.68"
"2/7/2022","1644192000","119488189.28125","375357.808044333125","3,141.38"
"2/8/2022","1644278400","119501664.09375","372697.00990902375","3,118.76"
"2/9/2022","1644364800","119515291.46875","388032.68711742","3,246.72"
"2/10/2022","1644451200","119528832.28125","367532.03465167875","3,074.84"
"2/11/2022","1644537600","119542511.71875","350131.6488483984375","2,928.93"
"2/12/2022","1644624000","119556026.34375","348905.133920019375","2,918.34"
"2/13/2022","1644710400","119569547.28125","343456.35039255375","2,872.44"
"2/14/2022","1644796800","119583076.40625","350512.3469158875","2,931.12"
"2/15/2022","1644883200","119596753.34375","381012.5327700521875","3,185.81"
"2/16/2022","1644969600","119610168.46875","373701.6376519696875","3,124.33"
"2/17/2022","1645056000","119623739.46875","346241.343993139375","2,894.42"
"2/18/2022","1645142400","119637276.78125","332677.7682911575","2,780.72"
"2/19/2022","1645228800","119650724.65625","330774.428312203125","2,764.50"
"2/20/2022","1645315200","119664438.96875","313843.924083340625","2,622.70"
"2/21/2022","1645401600","119677925.78125","307590.2209466796875","2,570.15"
"2/22/2022","1645488000","119691438.84375","315842.9657352759375","2,638.81"
"2/23/2022","1645574400","119705038.96875","308955.1144271746875","2,580.97"
"2/24/2022","1645660800","119718694.03125","311021.983971545625","2,597.94"
"2/25/2022","1645747200","119732152.53125","331538.33035903125","2,769.00"
"2/26/2022","1645833600","119745754.90625","332931.517280945","2,780.32"
"2/27/2022","1645920000","119759336.65625","313448.50701713625","2,617.32"
"2/28/2022","1646006400","119772835.84375","349718.7147383734375","2,919.85"
"3/1/2022","1646092800","119786425.21875","356555.0754418790625","2,976.59"
"3/2/2022","1646179200","119799858.28125","353245.4561238421875","2,948.63"
"3/3/2022","1646265600","119813406.78125","339516.4489300959375","2,833.71"
"3/4/2022","1646352000","119827112.21875","314247.8000647940625","2,622.51"
"3/5/2022","1646438400","119840537.46875","319516.444188431875","2,666.18"
"3/6/2022","1646524800","119854049.53125","305937.049752478125","2,552.58"
"3/7/2022","1646611200","119867678.03125","299270.0357102809375","2,496.67"
"3/8/2022","1646697600","119881207.78125","309195.213485244375","2,579.18"
"3/9/2022","1646784000","119894915.65625","327678.7992343140625","2,733.05"
"3/10/2022","1646870400","119908545.59375","312798.22837768","2,608.64"
"3/11/2022","1646956800","119921891.84375","306708.6329228196875","2,557.57"
"3/12/2022","1647043200","119935656.09375","308219.0445256453125","2,569.87"
"3/13/2022","1647129600","119948992.71875","301891.2233443315625","2,516.83"
"3/14/2022","1647216000","119962647.28125","310877.2022969953125","2,591.45"
"3/15/2022","1647302400","119976147.28125","314290.7151794353125","2,619.61"
"3/16/2022","1647388800","119989589.59375","332989.1095610953125","2,775.15"
"3/17/2022","1647475200","120003133.03125","337960.023430588125","2,816.26"
"3/18/2022","1647561600","120016695.84375","353007.50781913875","2,941.32"
"3/19/2022","1647648000","120030241.96875","354406.09364661","2,952.64"
"3/20/2022","1647734400","120043723.90625","343476.305463996875","2,861.26"
"3/21/2022","1647820800","120057162.96875","347566.6873661609375","2,895.01"
"3/22/2022","1647907200","120070671.53125","356666.3276634321875","2,970.47"
"3/23/2022","1647993600","120084241.15625","364213.101742083125","3,032.98"
"3/24/2022","1648080000","120097763.28125","373846.3224300390625","3,112.85"
"3/25/2022","1648166400","120111346.28125","372830.42331085125","3,104.04"
"3/26/2022","1648252800","120124807.96875","377955.89080055625","3,146.36"
"3/27/2022","1648339200","120138243.90625","396030.915507196875","3,296.46"
"3/28/2022","1648425600","120151838.78125","400621.0745299340625","3,334.29"
"3/29/2022","1648512000","120165446.34375","408877.351038170625","3,402.62"
"3/30/2022","1648598400","120178929.28125","406818.8952992521875","3,385.11"
"3/31/2022","1648684800","120192403.53125","394565.218464316875","3,282.78"
"4/1/2022","1648771200","120205969.21875","415398.17194861875","3,455.72"
"4/2/2022","1648857600","120219305.09375","414117.03587033875","3,444.68"
"4/3/2022","1648944000","120232816.59375","423518.8941233184375","3,522.49"
"4/4/2022","1649030400","120246117.21875","423284.3695275828125","3,520.15"
"4/5/2022","1649116800","120259663.65625","409662.1390517425","3,406.48"
"4/6/2022","1649203200","120273169.40625","381134.8492631596875","3,168.91"
"4/7/2022","1649289600","120286656.09375","388439.292790425","3,229.28"
"4/8/2022","1649376000","120300080.46875","384108.53293028125","3,192.92"
"4/9/2022","1649462400","120313516.65625","392176.345163045625","3,259.62"
"4/10/2022","1649548800","120326992.09375","385394.1197071509375","3,202.89"
"4/11/2022","1649635200","120340560.34375","358557.10635541","2,979.52"
"4/12/2022","1649721600","120354090.40625","364524.8583997378125","3,028.77"
"4/13/2022","1649808000","120367417.53125","375365.791571203125","3,118.50"
"4/14/2022","1649894400","120380906.15625","363762.20698671","3,021.76"
"4/15/2022","1649980800","120394407.59375","366144.6763181884375","3,041.21"
"4/16/2022","1650067200","120407817.90625","368481.63698213875","3,060.28"
"4/17/2022","1650153600","120421334.59375","359867.1162999625","2,988.40"
"4/18/2022","1650240000","120434758.46875","368072.70883219375","3,056.20"
"4/19/2022","1650326400","120448179.78125","373692.88673492375","3,102.52"
"4/20/2022","1650412800","120461685.40625","370749.747642231875","3,077.74"
"4/21/2022","1650499200","120474874.53125","359525.9395711375","2,984.24"
"4/22/2022","1650585600","120488290.46875","357027.2876682859375","2,963.17"
"4/23/2022","1650672000","120501641.96875","353509.6419616234375","2,933.65"
"4/24/2022","1650758400","120515019.15625","352189.4765316503125","2,922.37"
"4/25/2022","1650844800","120528379.03125","362362.5451385015625","3,006.45"
"4/26/2022","1650931200","120541661.65625","338673.8525894","2,809.60"
"4/27/2022","1651017600","120555083.40625","348370.43562070875","2,889.72"
"4/28/2022","1651104000","120568458.03125","354048.0713241853125","2,936.49"
"4/29/2022","1651190400","120581874.15625","339706.8733292121875","2,817.23"
"4/30/2022","1651276800","120595284.03125","328968.2574503259375","2,727.87"
"5/1/2022","1651363200","120608718.84375","340845.06380119125","2,826.04"
"5/2/2022","1651449600","120622045.59375","344511.03686122125","2,856.12"
"5/3/2022","1651536000","120635336.34375","335442.2352975215625","2,780.63"
"5/4/2022","1651622400","120648467.90625","354743.8966694259375","2,940.31"
"5/5/2022","1651708800","120661660.21875","331491.3658857675","2,747.28"
"5/6/2022","1651795200","120674862.21875","324866.3830818525","2,692.08"
"5/7/2022","1651881600","120688084.09375","318036.0323230090625","2,635.19"
"5/8/2022","1651968000","120701414.28125","304056.51868761125","2,519.08"
"5/9/2022","1652054400","120714486.28125","269307.9831691546875","2,230.95"
"5/10/2022","1652140800","120727679.96875","282693.520861225625","2,341.58"
"5/11/2022","1652227200","120741032.96875","250879.3405334578125","2,077.83"
"5/12/2022","1652313600","120754106.03125","235809.8257988853125","1,952.81"
"5/13/2022","1652400000","120767489.59375","242321.1755447553125","2,006.51"
"5/14/2022","1652486400","120780580.34375","248086.9354434728125","2,054.03"
"5/15/2022","1652572800","120793771.46875","258875.5475101075","2,143.12"
"5/16/2022","1652659200","120807020.53125","244044.67831558875","2,020.12"
"5/17/2022","1652745600","120820266.03125","252428.5736164303125","2,089.29"
"5/18/2022","1652832000","120833481.15625","230994.94925678","1,911.68"
"5/19/2022","1652918400","120846319.71875","243841.287002099375","2,017.78"
"5/20/2022","1653004800","120859190.84375","236506.9333783175","1,956.88"
"5/21/2022","1653091200","120872030.84375","238381.401789426875","1,972.18"
"5/22/2022","1653177600","120884837.03125","246735.62316774375","2,041.08"
"5/23/2022","1653264000","120897827.71875","238253.349085340625","1,970.70"
"5/24/2022","1653350400","120910544.09375","239142.9196358234375","1,977.85"
"5/25/2022","1653436800","120923554.84375","234717.4568939125","1,941.04"
"5/26/2022","1653523200","120936380.09375","216597.05674790625","1,791.00"
"5/27/2022","1653609600","120949395.78125","208605.0513857953125","1,724.73"
"5/28/2022","1653696000","120962283.21875","216618.0471653053125","1,790.79"
"5/29/2022","1653782400","120975160.03125","219169.4876770153125","1,811.69"
"5/30/2022","1653868800","120987935.96875","241690.34040861375","1,997.64"
"5/31/2022","1653955200","121000831.78125","234813.0041463759375","1,940.59"
"6/1/2022","1654041600","121013695.21875","219932.709964460625","1,817.42"
"6/2/2022","1654128000","121026593.84375","221873.213429993125","1,833.26"
"6/3/2022","1654214400","121039450.53125","214674.3590677196875","1,773.59"
"6/4/2022","1654300800","121051763.40625","218335.0130676828125","1,803.65"
"6/5/2022","1654387200","121064142.28125","218484.457574971875","1,804.70"
"6/6/2022","1654473600","121076262.84375","225027.49907088","1,858.56"
"6/7/2022","1654560000","121088724.40625","219497.530731209375","1,812.70"
"6/8/2022","1654646400","121100998.46875","216895.5212874853125","1,791.03"
"6/9/2022","1654732800","121113093.46875","216515.0883250190625","1,787.71"
"6/10/2022","1654819200","121125402.65625","201201.406352296875","1,661.10"
"6/11/2022","1654905600","121137740.59375","185374.66167580375","1,530.28"
"6/12/2022","1654992000","121149953.40625","173731.456183630625","1,434.02"
"6/13/2022","1655078400","121162209.59375","146499.650863995","1,209.12"
"6/14/2022","1655164800","121174326.34375","146250.141437325625","1,206.94"
"6/15/2022","1655251200","121186416.28125","149894.2664341153125","1,236.89"
"6/16/2022","1655337600","121198614.53125","129331.041566296875","1,067.10"
"6/17/2022","1655424000","121210889.90625","131539.2698351615625","1,085.21"
